190.33	-35.14
189.35	-35.12
188.52	-34.87
187.73	-34.52
186.87	-34.05
185.48	-33.22
184.46	-31.97
183.55	-30.62
182.69	-29.41
181.91	-28.49
181.23	-27.38
180.56	-27.2
179.7	-26.69
178.91	-25.99
178.24	-25.27
177.75	-24.53
177.45	-24.02
176.75	-23.9
175.99	-23.76
175.2	-23.35
174.27	-22.56
173.81	-22.02
173.43	-21.54
173.04	-20.79
172.43	-20.61
171.62	-20.31
170.83	-19.68
169.83	-18.9
169.02	-18.2
168.6	-17.64
168.09	-17.11
